Order_ID,Product_ID,Customer_ID,Employee_ID,Date,Quantity,Unit_Price,Discount
O005436,P0043,C00178,E028,2023-06-12,3,22220,0.16
O005437,P0035,C00953,E026,2024-02-02,4,51247,0.03
O005438,P0044,C01451,E036,2022-07-24,4,102622,0.16
O005439,P0076,C00051,E004,2024-01-08,3,113174,0.21
O005440,P0027,C00819,E047,2024-08-04,4,81706,0.23
O005441,P0025,C00279,E032,2023-03-21,2,31455,0.25
O005442,P0017,C00307,E035,2024-08-24,3,94377,0.1
O005443,P0099,C01065,E015,2023-04-22,2,106091,0.21
O005444,P0105,C00449,E032,2023-11-22,2,27410,0.08
O005445,P0075,C00426,E007,2022-02-06,2,109156,0.06
O005446,P0061,C01432,E046,2024-06-25,1,3905,0.14
O005447,P0075,C00640,E010,2023-11-02,2,35896,0.23
O005448,P0005,C00419,E048,2023-04-02,1,38009,0.05
O005449,P0030,C00403,E044,2022-05-07,5,119291,0.2
O005450,P0027,C01093,E018,2023-01-11,4,86180,0.19
O005451,P0011,C00262,E024,2023-10-24,4,119765,0.14
O005452,P0119,C00026,E018,2023-04-21,2,60657,0.03
O005453,P0068,C01456,E042,2023-10-04,3,101663,0.23
O005454,P0087,C00233,E031,2024-08-30,4,77890,0.16
O005455,P0070,C00034,E058,2023-10-31,4,41770,0.09
O005456,P0091,C00731,E020,2022-11-06,2,15564,0.09
O005457,P0086,C01427,E035,2024-03-21,2,63760,0.16
O005458,P0021,C00892,E019,2022-01-31,3,30034,0.18
O005459,P0081,C00923,E013,2023-10-26,5,59187,0.13
O005460,P0047,C01264,E014,2022-09-27,2,71966,0.25
O005461,P0028,C01302,E052,2023-08-09,1,31960,0.15
O005462,P0079,C01244,E030,2024-07-24,5,116050,0.05
O005463,P0028,C00165,E045,2023-01-17,1,34198,0.04
O005464,P0077,C01045,E024,2024-02-15,5,111039,0.17
O005465,P0045,C00744,E050,2022-03-24,1,19746,0.08
O005466,P0051,C00893,E028,2024-06-16,5,56056,0.16
O005467,P0099,C00076,E026,2023-10-24,4,32249,0.25
O005468,P0064,C00856,E031,2022-04-06,3,111637,0.14
O005469,P0087,C01090,E028,2022-09-10,2,76336,0.15
O005470,P0093,C01261,E006,2024-06-30,1,33292,0.13
O005471,P0024,C00636,E010,2024-05-27,4,52955,0.04
O005472,P0014,C00667,E023,2023-08-03,4,34721,0.23
O005473,P0057,C00605,E014,2023-08-10,4,32865,0.15
O005474,P0033,C01260,E022,2024-07-27,5,40883,0.0
O005475,P0072,C01153,E023,2022-11-25,3,57363,0.09
O005476,P0100,C01357,E042,2023-01-12,2,12763,0.12
O005477,P0066,C01005,E014,2022-02-02,1,22610,0.18
O005478,P0012,C00033,E043,2022-05-30,4,29741,0.1
O005479,P0049,C00454,E044,2024-01-31,2,48996,0.18
O005480,P0085,C00945,E014,2024-01-08,2,25283,0.24
O005481,P0027,C00584,E059,2023-06-02,4,38114,0.14
O005482,P0077,C00134,E028,2023-11-15,4,3666,0.2
O005483,P0075,C00254,E003,2023-09-10,1,42631,0.14
O005484,P0056,C00812,E047,2024-09-20,1,101014,0.11
O005485,P0110,C00316,E027,2022-11-13,3,102018,0.11
O005486,P0099,C01143,E057,2023-08-08,2,90093,0.12
O005487,P0046,C01258,E024,2023-10-08,3,14975,0.12
O005488,P0056,C00120,E051,2024-04-15,5,90935,0.01
O005489,P0026,C01016,E007,2024-07-29,4,41356,0.23
O005490,P0099,C01449,E043,2023-11-09,3,86689,0.24
O005491,P0014,C00030,E019,2022-12-25,4,109772,0.06
O005492,P0035,C00858,E028,2024-09-11,5,112496,0.08
O005493,P0118,C01012,E051,2022-08-07,2,73721,0.11
O005494,P0071,C00117,E048,2024-02-29,3,20140,0.13
O005495,P0074,C00062,E043,2022-12-06,4,60244,0.09
O005496,P0012,C01133,E013,2023-03-30,5,107706,0.22
O005497,P0095,C00921,E029,2022-04-03,5,72293,0.23
O005498,P0070,C01030,E016,2023-04-01,3,35179,0.2
O005499,P0046,C00089,E039,2024-04-19,4,69599,0.08
O005500,P0028,C01031,E003,2023-02-09,2,100898,0.08
O005501,P0020,C00491,E003,2023-06-08,5,87531,0.15
O005502,P0087,C00799,E018,2023-02-07,5,86857,0.04
O005503,P0120,C00456,E020,2024-03-04,2,49966,0.06
O005504,P0052,C01219,E022,2022-07-01,1,27466,0.21
O005505,P0088,C00729,E025,2022-02-02,2,69113,0.11
O005506,P0001,C01068,E035,2022-02-16,2,46269,0.22
O005507,P0054,C01274,E019,2023-01-26,4,3090,0.23
O005508,P0076,C00121,E014,2023-05-04,4,37020,0.11
O005509,P0059,C00882,E048,2024-07-24,5,19059,0.16
O005510,P0113,C00168,E028,2022-03-25,2,26254,0.03
O005511,P0044,C00091,E049,2022-09-01,5,109974,0.17
O005512,P0090,C00642,E023,2023-07-19,4,96082,0.13
O005513,P0119,C01438,E005,2023-10-16,5,86732,0.01
O005514,P0101,C00620,E008,2022-11-18,5,81928,0.06
O005515,P0028,C00764,E009,2024-05-15,5,57523,0.18
O005516,P0085,C00822,E001,2022-04-13,2,70583,0.08
O005517,P0096,C00001,E050,2024-06-02,1,24934,0.15
O005518,P0101,C00987,E013,2024-03-19,5,4515,0.03
O005519,P0113,C00064,E005,2022-07-08,3,109253,0.09
O005520,P0060,C00194,E035,2022-04-05,3,76260,0.01
O005521,P0096,C01340,E052,2022-04-03,5,41692,0.15
O005522,P0099,C01185,E008,2022-07-14,4,84981,0.2
O005523,P0048,C00075,E057,2022-12-31,3,18835,0.14
O005524,P0086,C01215,E015,2024-05-03,5,56973,0.13
O005525,P0011,C01028,E028,2024-03-25,4,13066,0.12
O005526,P0069,C00024,E042,2022-11-15,5,22346,0.15
O005527,P0027,C01449,E011,2024-02-09,5,96767,0.24
O005528,P0109,C00749,E002,2023-05-18,1,81664,0.11
O005529,P0020,C01211,E015,2022-08-01,2,12728,0.19
O005530,P0036,C01181,E023,2022-06-17,2,8516,0.14
O005531,P0111,C00544,E003,2023-11-13,1,111376,0.05
O005532,P0112,C01385,E005,2024-08-16,4,68015,0.09
O005533,P0072,C00715,E025,2022-06-08,4,36408,0.14
O005534,P0050,C00819,E007,2022-03-11,2,57331,0.2
O005535,P0095,C00269,E047,2022-02-03,2,10804,0.25
O005536,P0076,C00759,E005,2023-03-16,3,67275,0.17
O005537,P0022,C00226,E008,2023-07-22,4,9300,0.21
O005538,P0009,C01111,E006,2024-07-09,1,90454,0.18
O005539,P0111,C01369,E046,2023-10-23,2,117661,0.17
O005540,P0109,C01247,E060,2022-08-15,2,10770,0.05
O005541,P0046,C01196,E056,2024-02-03,5,103792,0.12
O005542,P0093,C00278,E004,2023-03-16,2,31988,0.03
O005543,P0037,C01358,E022,2023-09-07,4,75741,0.16
O005544,P0065,C01436,E039,2024-05-16,1,113863,0.01
O005545,P0075,C01442,E025,2023-10-11,1,77805,0.19
O005546,P0111,C01122,E004,2024-09-17,3,50095,0.01
O005547,P0021,C00183,E005,2022-05-25,1,113434,0.05
O005548,P0055,C00013,E034,2022-05-06,4,106025,0.07
O005549,P0014,C01412,E057,2023-07-25,1,36183,0.06
O005550,P0102,C00834,E054,2022-02-13,5,94942,0.02
O005551,P0079,C01024,E059,2022-04-15,3,7999,0.2
O005552,P0071,C00484,E018,2023-03-12,5,45687,0.07
O005553,P0073,C00722,E002,2024-04-19,4,4514,0.15
O005554,P0104,C00681,E054,2024-07-19,5,7552,0.1
O005555,P0017,C01418,E030,2022-09-26,3,55215,0.11
O005556,P0072,C00452,E044,2023-09-26,5,112194,0.09
O005557,P0084,C00084,E032,2022-09-22,2,82742,0.25
O005558,P0011,C00625,E010,2023-11-13,5,89235,0.0
O005559,P0080,C00736,E030,2024-08-10,4,59502,0.04
O005560,P0109,C00391,E044,2024-02-19,5,40703,0.11
O005561,P0097,C00800,E039,2022-03-29,5,108699,0.09
O005562,P0006,C00197,E026,2024-08-18,3,67929,0.03
O005563,P0081,C00821,E008,2023-04-26,3,91119,0.18
O005564,P0114,C01063,E021,2023-08-20,1,20662,0.24
O005565,P0088,C00794,E009,2023-09-16,4,53867,0.02
O005566,P0098,C00800,E025,2022-05-21,5,55300,0.11
O005567,P0099,C00389,E020,2023-09-04,5,19708,0.07
O005568,P0052,C01124,E039,2024-07-28,4,66323,0.16
O005569,P0016,C00811,E024,2023-01-23,2,112993,0.12
O005570,P0063,C01401,E019,2022-02-15,2,11245,0.22
O005571,P0106,C01019,E009,2022-07-31,1,96952,0.23
O005572,P0042,C00304,E018,2022-07-03,2,47591,0.04
O005573,P0106,C00800,E054,2022-02-04,1,71288,0.08
O005574,P0108,C01071,E054,2023-09-27,3,81669,0.1
O005575,P0009,C00927,E012,2022-04-21,3,114309,0.01
O005576,P0099,C00308,E001,2023-10-03,3,98964,0.22
O005577,P0043,C00408,E050,2022-03-31,2,97239,0.03
O005578,P0035,C00761,E059,2023-02-28,1,46173,0.15
O005579,P0107,C01278,E015,2022-10-23,2,34745,0.04
O005580,P0093,C01471,E046,2022-05-07,1,82237,0.02
O005581,P0019,C01186,E018,2024-07-27,3,119536,0.19
O005582,P0093,C00224,E051,2024-04-13,3,94534,0.16
O005583,P0010,C00576,E056,2022-02-01,5,106549,0.12
O005584,P0029,C00544,E045,2024-07-17,2,92248,0.21
O005585,P0060,C00987,E038,2024-02-20,5,22808,0.17
O005586,P0039,C00093,E049,2022-06-02,1,18041,0.11
O005587,P0068,C00302,E015,2022-04-05,2,67498,0.16
O005588,P0073,C01396,E058,2024-02-03,5,13591,0.13
O005589,P0084,C00032,E003,2024-04-03,5,53183,0.04
O005590,P0040,C00334,E027,2022-12-19,4,71068,0.19
O005591,P0097,C00892,E052,2022-08-11,3,50398,0.13
O005592,P0058,C00579,E050,2024-08-24,3,116618,0.03
O005593,P0028,C01439,E020,2023-05-30,5,72885,0.04
O005594,P0096,C01012,E053,2023-10-04,2,44230,0.08
O005595,P0096,C00381,E009,2023-10-17,3,29555,0.08
O005596,P0009,C00955,E034,2023-11-27,5,102251,0.05
O005597,P0004,C00679,E003,2022-09-13,3,47093,0.09
O005598,P0071,C01080,E012,2023-06-08,4,23819,0.0
O005599,P0034,C00904,E026,2023-04-30,4,52766,0.23
O005600,P0091,C00091,E035,2022-05-12,5,74562,0.24
O005601,P0039,C00658,E046,2023-12-15,5,61555,0.02
O005602,P0086,C00265,E004,2023-10-03,4,44078,0.05
O005603,P0088,C00441,E046,2024-07-22,4,75803,0.09
O005604,P0025,C00211,E024,2024-03-06,2,54921,0.03
O005605,P0085,C01342,E003,2023-05-08,3,96306,0.22
O005606,P0011,C00527,E051,2024-09-04,3,31818,0.0
O005607,P0105,C00250,E001,2024-04-04,4,13698,0.07
O005608,P0037,C00729,E010,2023-08-29,5,53063,0.23
O005609,P0046,C01450,E030,2022-11-16,3,29835,0.05
O005610,P0077,C01255,E055,2023-05-06,1,109269,0.03
O005611,P0109,C00743,E015,2022-08-21,2,119282,0.07
O005612,P0075,C00924,E011,2023-09-30,4,113362,0.15
O005613,P0004,C00189,E002,2024-02-08,1,100820,0.05
O005614,P0082,C00620,E015,2022-10-29,3,81611,0.15
O005615,P0047,C01458,E035,2023-12-19,3,109656,0.14
O005616,P0053,C01284,E005,2024-01-22,5,71615,0.13
O005617,P0108,C00976,E033,2023-02-18,1,96133,0.25
O005618,P0104,C00268,E008,2023-01-11,5,80432,0.04
O005619,P0078,C00523,E014,2023-04-13,4,31782,0.13
O005620,P0063,C00591,E038,2024-06-07,1,30611,0.05
O005621,P0021,C00343,E012,2022-08-23,5,45138,0.07
O005622,P0006,C00900,E001,2022-10-24,4,30097,0.17
O005623,P0040,C01499,E057,2024-01-26,5,31618,0.2
O005624,P0072,C00949,E020,2023-04-16,4,97772,0.21
O005625,P0033,C00014,E030,2022-01-19,2,55781,0.1
O005626,P0111,C00724,E026,2022-01-13,1,91107,0.24
O005627,P0049,C01469,E009,2022-06-15,5,114738,0.04
O005628,P0111,C00371,E051,2023-12-05,5,19653,0.03
O005629,P0107,C00436,E055,2024-05-26,5,57439,0.22
O005630,P0069,C00338,E031,2023-07-23,3,102949,0.11
O005631,P0055,C00536,E046,2024-03-20,2,81472,0.05
O005632,P0109,C00023,E059,2022-11-03,3,87390,0.15
O005633,P0108,C00883,E037,2022-06-20,1,55729,0.1
O005634,P0051,C00067,E057,2022-10-07,5,49178,0.25
O005635,P0013,C00373,E013,2022-09-16,3,29946,0.25
O005636,P0067,C01489,E018,2023-08-16,5,15002,0.03
O005637,P0067,C01348,E020,2024-05-30,4,49069,0.02
O005638,P0034,C00372,E008,2022-01-30,4,101220,0.06
O005639,P0072,C01398,E006,2023-05-01,1,43229,0.14
O005640,P0093,C00462,E051,2023-01-21,3,85040,0.24
O005641,P0013,C00171,E045,2023-02-25,3,78941,0.09
O005642,P0047,C01132,E052,2023-10-03,3,78067,0.23
O005643,P0022,C00151,E040,2022-09-10,4,78210,0.19
O005644,P0118,C00214,E014,2024-02-21,4,28352,0.23
O005645,P0051,C00690,E037,2023-05-24,2,67076,0.1
O005646,P0055,C01065,E032,2023-05-03,4,50986,0.14
O005647,P0047,C01145,E028,2022-03-15,2,112241,0.19
O005648,P0012,C00995,E017,2023-09-02,1,79654,0.09
O005649,P0100,C01138,E002,2024-09-09,5,88505,0.14
O005650,P0039,C00367,E028,2024-03-16,4,115062,0.03
O005651,P0026,C01245,E039,2022-01-14,4,114348,0.1
O005652,P0047,C00057,E003,2022-04-07,1,13747,0.06
O005653,P0014,C00685,E020,2023-06-23,1,43346,0.07
O005654,P0096,C00408,E027,2024-09-22,3,68456,0.15
O005655,P0098,C00153,E017,2023-08-23,5,4673,0.02
O005656,P0111,C01488,E034,2024-08-31,4,15746,0.2
O005657,P0050,C00513,E053,2023-04-17,5,5431,0.08
O005658,P0081,C01349,E039,2023-08-08,1,47908,0.25
O005659,P0062,C00460,E034,2023-11-09,1,52993,0.11
O005660,P0074,C00781,E030,2023-11-14,2,53738,0.11
O005661,P0005,C01197,E044,2023-02-08,1,8905,0.2
O005662,P0098,C00397,E030,2022-07-05,4,43049,0.06
O005663,P0023,C00118,E024,2023-06-06,4,77398,0.14
O005664,P0021,C00547,E059,2023-01-07,5,64469,0.03
O005665,P0109,C01323,E024,2023-01-06,4,84010,0.05
O005666,P0099,C01002,E030,2022-01-08,1,18156,0.17
O005667,P0040,C01389,E040,2022-04-09,4,91595,0.12
O005668,P0081,C00375,E047,2024-05-06,4,3603,0.2
O005669,P0076,C00869,E033,2022-12-15,4,69635,0.14
O005670,P0069,C01313,E044,2023-07-18,4,101870,0.02
O005671,P0119,C01073,E022,2023-11-21,5,65165,0.05
O005672,P0045,C01026,E025,2024-09-18,4,115983,0.21
O005673,P0118,C01211,E019,2024-04-29,2,94338,0.23
O005674,P0110,C00842,E018,2022-10-06,4,9692,0.04
O005675,P0026,C00308,E032,2023-02-10,4,89226,0.11
O005676,P0103,C00719,E039,2023-02-08,3,99384,0.08
O005677,P0057,C01344,E048,2023-02-01,4,84136,0.06
O005678,P0075,C01297,E017,2024-09-22,4,100593,0.02
O005679,P0046,C01287,E052,2024-01-26,2,39054,0.21
O005680,P0117,C00518,E056,2022-11-24,1,96965,0.16
O005681,P0033,C00049,E050,2023-01-09,2,61023,0.12
O005682,P0077,C01326,E001,2023-07-27,3,92027,0.21
O005683,P0068,C01252,E026,2022-11-19,2,87106,0.16
O005684,P0043,C00056,E016,2023-03-28,3,39655,0.14
O005685,P0005,C00988,E034,2022-01-08,3,33090,0.13
O005686,P0026,C01494,E035,2023-01-16,4,79067,0.05
O005687,P0093,C01244,E008,2022-09-11,4,81752,0.09
O005688,P0095,C01075,E003,2023-12-15,3,109354,0.2
O005689,P0061,C00454,E030,2022-08-03,1,108241,0.22
O005690,P0012,C00721,E001,2024-01-10,4,31629,0.04
O005691,P0091,C00528,E054,2022-01-31,3,16547,0.01
O005692,P0095,C00290,E027,2023-01-05,5,33206,0.22
O005693,P0058,C01294,E038,2023-03-19,2,29488,0.22
O005694,P0119,C00809,E030,2022-10-15,4,37927,0.17
O005695,P0101,C00808,E056,2023-03-19,1,35458,0.05
O005696,P0110,C00280,E058,2023-05-13,2,110772,0.2
O005697,P0080,C00972,E017,2022-04-25,3,80940,0.04
O005698,P0007,C01452,E049,2023-08-13,3,110238,0.2
O005699,P0007,C00182,E002,2022-07-03,4,60175,0.01
O005700,P0103,C01093,E008,2023-11-30,5,45978,0.03
O005701,P0039,C01061,E017,2023-08-30,4,65360,0.14
O005702,P0061,C00415,E034,2022-07-21,2,116120,0.21
O005703,P0055,C00179,E017,2022-09-15,2,119581,0.08
O005704,P0111,C01343,E024,2022-10-04,4,72219,0.15
O005705,P0110,C00700,E002,2024-08-26,3,90645,0.19
O005706,P0083,C01406,E012,2023-02-24,1,27343,0.19
O005707,P0004,C01488,E026,2024-05-31,5,64652,0.08
O005708,P0097,C00964,E004,2023-05-08,1,86428,0.21
O005709,P0090,C01110,E044,2024-08-22,1,23961,0.15
O005710,P0031,C01473,E026,2024-08-02,1,116075,0.05
O005711,P0015,C00261,E013,2023-05-19,4,36233,0.09
O005712,P0083,C01205,E034,2024-09-15,3,91102,0.03
O005713,P0095,C00425,E059,2024-07-24,2,68303,0.1
O005714,P0065,C00914,E001,2022-12-09,5,105039,0.24
O005715,P0063,C01186,E005,2024-02-16,1,85309,0.2
O005716,P0052,C01314,E024,2022-05-02,1,110304,0.11
O005717,P0006,C01016,E003,2024-09-15,4,72168,0.05
O005718,P0069,C01395,E042,2022-11-05,4,72587,0.18
O005719,P0066,C00402,E052,2022-01-11,2,36332,0.13
O005720,P0099,C00720,E030,2022-08-07,4,116517,0.08
O005721,P0037,C01414,E044,2022-01-08,3,118034,0.07
O005722,P0017,C00982,E012,2023-06-11,1,83522,0.0
O005723,P0016,C00926,E036,2024-06-08,5,35094,0.2
O005724,P0101,C00799,E052,2022-09-20,2,99909,0.24
O005725,P0055,C01009,E048,2023-06-16,3,100794,0.16
O005726,P0107,C00547,E017,2022-10-01,1,75197,0.14
O005727,P0074,C00647,E048,2023-08-25,2,6139,0.05
O005728,P0024,C01282,E003,2023-04-18,3,60109,0.0
O005729,P0092,C00701,E010,2023-03-10,5,84919,0.2
O005730,P0016,C00741,E011,2022-07-31,1,20082,0.15
O005731,P0077,C01349,E040,2023-02-16,4,28668,0.05
O005732,P0077,C00339,E059,2022-09-09,3,114370,0.24
O005733,P0046,C00543,E001,2022-09-08,1,60693,0.15
O005734,P0076,C00241,E052,2022-12-28,3,108525,0.2
O005735,P0008,C00369,E044,2023-04-20,2,24410,0.01
O005736,P0019,C01287,E039,2023-01-01,2,15244,0.14
O005737,P0118,C00669,E001,2022-01-23,3,19780,0.05
O005738,P0086,C01089,E009,2023-12-18,1,102360,0.25
O005739,P0110,C00788,E060,2023-06-14,2,108873,0.23
O005740,P0039,C01083,E056,2022-05-08,1,77267,0.06
O005741,P0008,C00710,E020,2023-06-28,3,95906,0.11
O005742,P0118,C01058,E023,2023-03-31,4,81643,0.11
O005743,P0027,C01202,E052,2023-06-23,2,38506,0.21
O005744,P0043,C01307,E044,2022-12-02,2,71978,0.21
O005745,P0048,C00174,E035,2022-06-10,4,22049,0.21
O005746,P0025,C01056,E056,2022-05-22,4,38977,0.21
O005747,P0076,C00728,E056,2024-09-06,1,69118,0.09
O005748,P0112,C00743,E024,2023-10-25,4,92857,0.1
O005749,P0068,C01078,E043,2024-01-12,1,47111,0.23
O005750,P0076,C00085,E016,2022-02-24,5,19244,0.14
O005751,P0094,C01489,E055,2024-04-30,5,46036,0.21
O005752,P0034,C01028,E030,2023-02-01,1,91500,0.2
O005753,P0002,C01452,E049,2022-10-29,5,75667,0.07
O005754,P0095,C00236,E057,2024-01-01,3,99612,0.01
O005755,P0074,C00279,E042,2022-09-19,3,56375,0.18
O005756,P0006,C00487,E059,2022-12-07,1,61146,0.23
O005757,P0053,C01220,E060,2023-01-05,3,105741,0.09
O005758,P0090,C00431,E024,2024-05-31,3,69624,0.13
O005759,P0110,C00127,E033,2024-02-14,2,90037,0.04
O005760,P0057,C00676,E020,2023-04-03,4,85258,0.12
O005761,P0064,C00557,E024,2023-08-12,2,51488,0.07
O005762,P0091,C00241,E009,2022-08-11,5,61638,0.04
O005763,P0037,C01202,E052,2024-04-10,2,66245,0.15
O005764,P0079,C00079,E002,2023-05-21,1,96152,0.07
O005765,P0043,C00746,E039,2022-10-19,5,112068,0.08
O005766,P0089,C00853,E030,2024-07-06,3,97323,0.21
O005767,P0014,C00894,E028,2022-05-16,2,91833,0.14
O005768,P0101,C00864,E043,2024-05-15,4,18389,0.04
O005769,P0047,C01201,E015,2022-12-18,1,25119,0.19
O005770,P0056,C00915,E017,2023-10-02,1,52231,0.08
O005771,P0101,C00318,E059,2024-03-05,2,67332,0.04
O005772,P0062,C00814,E024,2022-07-22,1,40096,0.2
O005773,P0015,C01421,E041,2022-07-26,3,16529,0.12
O005774,P0119,C01305,E053,2022-02-20,1,47431,0.07
O005775,P0047,C00689,E036,2022-09-04,3,49293,0.09
O005776,P0044,C00745,E060,2023-03-22,2,19125,0.11
O005777,P0072,C01359,E014,2022-07-28,3,107114,0.24
O005778,P0085,C00991,E045,2024-09-20,4,57363,0.13
O005779,P0072,C01255,E023,2024-02-16,1,42521,0.25
O005780,P0096,C01189,E006,2022-01-31,5,57706,0.19
O005781,P0007,C00602,E013,2022-03-23,4,14638,0.09
O005782,P0043,C01394,E031,2023-07-27,3,103395,0.04
O005783,P0081,C01471,E038,2023-04-13,5,33344,0.06
O005784,P0072,C00786,E057,2022-02-17,5,92345,0.24
O005785,P0112,C00141,E043,2023-11-28,4,7724,0.13
O005786,P0114,C01061,E033,2023-07-14,3,87702,0.17
O005787,P0012,C00069,E024,2023-01-16,5,28808,0.15
O005788,P0012,C00222,E024,2024-05-11,2,25703,0.01
O005789,P0052,C00584,E004,2022-02-03,5,95820,0.05
O005790,P0087,C00487,E046,2022-08-11,5,59810,0.06
O005791,P0076,C00088,E012,2024-07-20,1,90253,0.17
O005792,P0031,C01113,E036,2023-10-14,4,70994,0.04
O005793,P0084,C00129,E036,2023-06-30,5,30689,0.13
O005794,P0037,C00922,E034,2022-04-12,4,104308,0.11
O005795,P0052,C00509,E048,2024-06-22,3,118432,0.21
O005796,P0018,C00017,E035,2022-08-27,3,70174,0.17
O005797,P0024,C00603,E012,2024-01-31,4,60011,0.07
O005798,P0036,C00305,E047,2024-04-15,4,43233,0.07
O005799,P0004,C00528,E030,2023-10-26,5,28444,0.19
O005800,P0098,C00341,E049,2023-05-22,5,110535,0.11
O005801,P0031,C00906,E039,2024-03-14,3,70932,0.02
O005802,P0089,C01126,E031,2023-03-31,3,38733,0.15
O005803,P0022,C00638,E025,2023-06-24,4,89999,0.02
O005804,P0120,C00527,E025,2024-04-15,5,31472,0.25
O005805,P0073,C01263,E046,2022-12-09,2,15039,0.2
O005806,P0043,C00896,E026,2022-11-15,2,28688,0.15
O005807,P0002,C00313,E041,2023-01-23,5,102484,0.0
O005808,P0072,C01158,E052,2023-01-20,3,103358,0.24
O005809,P0050,C00800,E027,2023-11-15,5,11372,0.24
O005810,P0016,C01355,E035,2022-07-06,2,78568,0.2
O005811,P0019,C00498,E043,2024-03-01,2,37903,0.1
O005812,P0063,C00282,E012,2024-07-13,1,32695,0.12
O005813,P0030,C00996,E046,2023-07-26,3,9977,0.25
O005814,P0087,C01459,E005,2022-07-28,5,57221,0.12
O005815,P0039,C01448,E057,2023-06-18,3,67981,0.13
O005816,P0007,C00544,E051,2022-12-04,3,79561,0.1
O005817,P0103,C00667,E044,2024-03-05,4,89847,0.1
O005818,P0105,C01365,E059,2024-03-20,3,111222,0.2
O005819,P0065,C00790,E036,2023-11-25,1,10092,0.22
O005820,P0044,C00138,E055,2024-01-23,2,54851,0.16
O005821,P0062,C01335,E028,2022-09-25,3,81860,0.07
O005822,P0054,C00460,E011,2023-04-24,1,51187,0.1
O005823,P0033,C00890,E023,2022-07-17,3,107809,0.06
O005824,P0006,C00126,E019,2022-06-04,1,92784,0.13
O005825,P0057,C00513,E030,2024-01-03,1,116437,0.09
O005826,P0007,C00512,E021,2022-03-26,5,15148,0.14
O005827,P0068,C00712,E043,2024-08-24,1,108443,0.09
O005828,P0048,C01285,E007,2022-08-30,2,44497,0.22
O005829,P0071,C00655,E004,2023-07-11,1,85039,0.07
O005830,P0025,C00381,E054,2022-07-10,5,68628,0.22
O005831,P0061,C00867,E027,2023-12-29,2,27401,0.21
O005832,P0086,C01211,E045,2024-01-04,1,105159,0.07
O005833,P0027,C00419,E036,2022-04-09,1,55718,0.01
O005834,P0096,C01036,E040,2024-09-20,1,99557,0.21
O005835,P0006,C00079,E024,2022-06-04,2,82054,0.02
O005836,P0035,C00716,E030,2024-07-10,3,79071,0.21
O005837,P0053,C00742,E040,2023-09-05,1,46745,0.21
O005838,P0061,C00039,E046,2022-07-04,3,83795,0.16
O005839,P0013,C00232,E052,2022-10-24,2,44488,0.23
O005840,P0065,C00397,E003,2022-11-16,1,85249,0.12
O005841,P0094,C01474,E024,2022-05-07,2,8262,0.11
O005842,P0002,C01220,E049,2022-06-06,2,17252,0.1
O005843,P0076,C00934,E019,2022-12-14,2,110886,0.11
O005844,P0037,C00916,E016,2024-09-16,2,8731,0.07
O005845,P0011,C01249,E009,2023-03-31,3,35625,0.2
O005846,P0023,C00848,E028,2023-02-26,3,55185,0.21
O005847,P0023,C00454,E013,2023-02-16,1,57240,0.24
O005848,P0044,C01045,E002,2023-03-05,2,35839,0.11
O005849,P0043,C00693,E010,2023-03-08,4,21198,0.22
O005850,P0087,C00496,E026,2023-10-07,4,100961,0.01
O005851,P0059,C01483,E021,2022-04-26,1,4009,0.22
O005852,P0046,C01404,E060,2023-03-24,5,66888,0.01
O005853,P0075,C00006,E021,2023-04-19,1,104266,0.02
O005854,P0023,C00171,E045,2023-06-20,1,114331,0.1
O005855,P0112,C01410,E039,2022-07-27,2,34578,0.09
O005856,P0102,C00385,E037,2024-04-02,2,102646,0.17
O005857,P0030,C00035,E041,2024-06-04,3,38735,0.13
O005858,P0094,C01194,E045,2022-11-24,1,117147,0.22
O005859,P0043,C00969,E053,2022-02-27,4,79242,0.07
O005860,P0019,C00222,E046,2023-06-25,2,7203,0.04
O005861,P0023,C00811,E044,2022-09-29,4,101287,0.13
O005862,P0043,C01287,E060,2023-12-02,3,99890,0.03
O005863,P0004,C00293,E047,2022-02-05,3,12020,0.21
O005864,P0084,C00133,E021,2023-12-29,3,74352,0.13
O005865,P0100,C00648,E007,2022-02-21,5,32013,0.05
O005866,P0051,C00748,E047,2022-09-11,2,57610,0.05
O005867,P0031,C00014,E021,2023-05-09,3,94737,0.08
O005868,P0060,C01435,E056,2022-02-24,1,78712,0.2
O005869,P0116,C00578,E008,2023-02-20,3,33577,0.11
O005870,P0058,C00068,E041,2023-10-25,2,15568,0.2
O005871,P0002,C00553,E029,2022-03-04,1,110336,0.05
O005872,P0091,C01434,E056,2023-09-30,2,75325,0.22
O005873,P0107,C00459,E056,2022-08-06,5,100628,0.12
O005874,P0058,C01315,E054,2024-05-17,5,52035,0.1
O005875,P0014,C00930,E025,2023-09-12,4,52148,0.01
O005876,P0078,C00194,E032,2024-09-01,2,93363,0.19
O005877,P0031,C00063,E049,2023-12-20,1,10498,0.17
O005878,P0093,C00744,E058,2024-04-25,5,14005,0.19
O005879,P0078,C01123,E013,2022-09-11,1,66979,0.15
O005880,P0114,C00770,E019,2023-10-22,4,6660,0.13
O005881,P0092,C00528,E047,2022-11-04,1,53555,0.09
O005882,P0092,C01290,E019,2024-08-08,3,111532,0.04
O005883,P0095,C00685,E037,2022-07-27,3,64221,0.01
O005884,P0064,C00783,E056,2023-01-13,1,78569,0.07
O005885,P0024,C00026,E031,2023-07-05,3,58755,0.04
